invoice_number,date,net_worth,tax_id_1,tax_id_2,iban,seller_city,seller_state,seller_zip,client_city,client_state,client_zip,seller_name,seller_address,client_name,client_address,source_file,vat,gross_worth
80930562,08/14/2012,1759.82,989-76-2310,918-83-5577,GB64HCMB38220199023910,West Amanda,MN,41051,West Amanda,MN,41051,Harvey-Bell,2289 Jacobs Orchard,Vazquez Inc,6424 Terry Cliff,invoice_142.pdf0.txt,175.982,1935.802
85817513,10/16/2018,94.95,977-95-2029,988-94-6829,GB56GJQS22788684254685,Williamsborough,CT,01669,Williamsborough,CT,01669,"Jennings, Perkins and Young",0741 Kayla Tunnel Apt. 908,Alexander-Conrad,Unit 0056 Box 3618,invoice_142_color_B_254.pdf0.txt,9.495000000000001,104.44500000000001
26675003,10/24/2012,161.6,946-79-2529,966-87-8299,GB92UKUV22836497179015,Livingstonton,VT,48889,Livingstonton,VT,48889,Wright-Lucas,602 Lisa Mews Suite 300,Hayes Inc,959 Michael Ridges,invoice_143.pdf0.txt,16.16,177.76
79616362,01/13/2021,3794.8,984-78-0819,909-95-3097,GB53HQXX53220596594552,Lake Donna,WV,79137,Lake Donna,WV,79137,"Rosales, Day and Ingram",03999 Summer Court Suite 663,Sanchez LLC,939 Irwin Fall,invoice_143_color_B_247.pdf0.txt,379.48,4174.280000000001
92651511,01/18/2015,12714.86,953-80-8084,989-90-6230,GB20PPSV40476334461682,Danielbury,VA,27103,Danielbury,VA,27103,Jones Inc,841 Megan Square Apt. 156,Macdonald Ltd,33169 Cody Falls Apt. 775,invoice_144.pdf0.txt,1271.486,13986.346000000001
92751876,02/14/2013,175.96,920-78-8007,935-77-6543,GB15FNPA88057402257291,North Juliebury,WY,32229,North Juliebury,WY,32229,"Mccormick, Sparks and Walsh",875 Aaron Mountain,Welch Ltd,0930 Brooke Shoal Apt. 783,invoice_144_color_B_254.pdf0.txt,17.596,193.556
87970852,05/16/2018,304.58,944-74-6922,903-83-8188,GB80JAPJ33404818900485,Lewiston,TX,81451,Lewiston,TX,81451,Harvey-Rivas,205 Smith Camp,Trujillo PLC,USS Chen,invoice_145.pdf0.txt,30.458,335.038
53489259,04/03/2013,1372.4,917-70-8703,968-84-5612,GBO7YXBE30378903392383,Campbellhaven,DC,35719,Campbellhaven,DC,35719,Palmer PLC,9910 Douglas Springs,Chavez-Marquez,39766 Kelly Locks,invoice_145_color_B_244.pdf0.txt,137.24,1509.64
94885760,08/22/2012,54.95,995-99-2920,974-99-3914,GB36ENEJ21422561399911,Dudleyport,GA,24388,Dudleyport,GA,24388,"Crawford, Acosta and Solomon",65675 Watkins Springs,Chen-Ortega,451 Christine Branch Suite 192,invoice_146.pdf0.txt,5.495000000000001,60.44500000000001
17695664,02/27/2015,208.34,997-71-1340,936-73-8697,GB47SDL192738962954333,Lake Michael,AZ,85560,Lake Michael,AZ,85560,"Daniel, Maxwell and Marshall",35648 Christopher Mountains,Clay-Johnson,4215 Janet Inlet Apt. 746,invoice_146_color_B_246.pdf0.txt,20.834000000000003,229.174
90446683,02/11/2016,196.97,911-96-2770,911-96-7248,GB19LAZW37358375097586,Barrettside,UT,97139,Barrettside,UT,97139,Chang-Cooper,452 Miller Plains Apt. 418,Peterson-Long,92441 Kimberly Curve,invoice_147.pdf0.txt,19.697000000000003,216.667
52013651,01/11/2017,65839.88,988-87-5236,921-98-4356,GB55PODK19198401150277,USNV ScottFPO ,AA,05053,USNV ScottFPO ,AA,05053,"Robinson, Thompson and Robinson",USNV Scott,Taylor PLC,76884 Shane Point,invoice_147_color_B_243.pdf0.txt,6583.988000000001,72423.868
29470022,02/17/2019,522.28,936-94-8863,965-70-2868,GB50JVRS02423611510258,West Elizabethchester,TN,38827,West Elizabethchester,TN,38827,Sanchez Group,5214 Angela Field,Estrada-Vasquez,4555 Morgan Key,invoice_148.pdf0.txt,52.228,574.5079999999999
21722776,11/05/2019,1989.75,996-70-6852,946-72-1313,GB18KUOF34054232333666,East Kristenmouth,SC,17986,East Kristenmouth,SC,17986,Montgomery Ltd,652 John Lake,Williams-Foster,9263 Stewart Summit,invoice_148_color_B_244.pdf0.txt,198.97500000000002,2188.725
28610769,06/19/2017,1974.9,927-99-7937,963-94-0760,GB11PTYT82637652514320,Davistown,ME,15851,Davistown,ME,15851,Martin Inc,40533 Joseph Summit,Eaton Ltd,84559 Zavala Forges,invoice_149.pdf0.txt,197.49,2172.3900000000003
79637771,09/26/2011,50344.33,907-95-7177,960-90-2892,GB39NPVM35523882007872,East Angelaborough,CO,17388,East Angelaborough,CO,17388,Stevens-Compton,51051 Jose Extension Apt. 796,Tran PLC,366 Moon Junctions,invoice_149_color_B_241.pdf0.txt,5034.433000000001,55378.763000000006
22553110,07/26/2011,40573.17,998-82-2041,954-73-3822,GB64LGRS58419726002675,Alexanderberg,IA,85827,Alexanderberg,IA,85827,Evans-Nelson,229 Boyd Forge Suite 225,Black LLC,222 Cannon Station Apt. 735,invoice_14_color_B_248.pdf0.txt,4057.317,44630.487
67095041,12/14/2018,79.96,985-88-4789,905-74-4614,GB441JGO64103154190692,Tylershire,DC,71720,Tylershire,DC,71720,"Wade, Scott and Glover",9022 Jeffrey Course Apt. 247,"Bernard, Welch and Freeman",06193 Julia Row,invoice_15.pdf0.txt,7.9959999999999996,87.95599999999999
33691533,07/25/2014,3290.45,996-86-5609,963-95-6326,GB79HWNL47420369669125,Marcport,AK,52348,Marcport,AK,52348,Fowler-Griffin,3122 Gene Mountain,Scott-Garcia,808 Stacy Squares,invoice_150.pdf0.txt,329.045,3619.495
52574707,04/12/2019,655.06,956-97-9338,910-77-3086,GB56JDHT14291079780637,APO ,AA,12425,APO ,AA,12425,"Martin, Johnson and Delgado","PSC 7373, Box 4369",Williams-Lewis,"PSC 3516, Box 2470",invoice_150_color_B_242.pdf0.txt,65.506,720.5659999999999
53339803,09/11/2018,15300.0,968-83-7054,991-83-1943,GB94J,Robinsonside,WV,82205,Robinsonside,WV,82205,Evans LLC,507 Young Parks Suite 231,"Ball, Smith and Rhodes",472 Marcus Courts,invoice_151.pdf0.txt,1530.0,16830.0
23128566,08/27/2020,123.29,988-90-4707,925-80-6189,GB97DYPW342,Shieldsfort,ND,16836,Shieldsfort,ND,16836,Wells-Allen,62108 Strickland Estates Suite 041,Martinez-Silva,1740 Payne Crossing,invoice_151_color_B_254.pdf0.txt,12.329,135.619
13110923,12/21/2013,27808.0,992-81-7813,907-76-8703,GB32AMZY31340900461145,Holdershire,CO,20226,Holdershire,CO,20226,"Cruz, Meyer and Quinn",599 Nancy Common Suite 746,"Hodges, Lang and Thompson",685 Daniel Alley,invoice_152.pdf0.txt,2780.8,30588.8
66045137,08/09/2016,291.76,939-91-2509,981-80-7113,GB412NEN10731547653308,APO ,AE,05700,APO ,AE,05700,Kelly Ltd,"PSC 6978, Box 4700","Lopez, Chapman and Gonzalez",85399 Shannon Mission,invoice_152_color_B_247.pdf0.txt,29.176000000000002,320.936
86561552,03/09/2018,3004.71,965-77-6799,952-79-5757,GB63VZHN76142928623566,Martinezchester,IA,78438,Martinezchester,IA,78438,Williams Group,0213 Stacie Port Suite 528,Taylor-Howard,8050 Greene Turnpike Suite 104,invoice_153.pdf0.txt,300.471,3305.181
40725651,06/15/2015,29129.59,976-91-1825,994-84-7469,GB40CAEA99729747090871,North Fred,NM,75247,North Fred,NM,75247,Vincent-Smith,8899 Justin Mews,French-Cooper,05470 Duncan Street Apt. 397,invoice_153_color_B_248.pdf0.txt,2912.9590000000003,32042.549
66537515,11/25/2018,1507.5,910-77-5920,991-75-0436,GB36GFUF93342035354916,South Victorfurt,CO,37971,South Victorfurt,CO,37971,Lucas-Bright,404 Adrian Ranch,Morris-Trujillo,75345 Alexis Radial Suite 968,invoice_154.pdf0.txt,150.75,1658.25
28661957,04/07/2013,298.9,958-95-9081,962-85-4820,GBO60DPK69551914162205,South Janice,IN,99793,South Janice,IN,99793,"Stevenson, Hicks and Bowman",3824 Joshua Hills Suite 454,"Harris, Walker and Lopez",29852 Jonathan Pines Suite 230,invoice_154_color_B_246.pdf0.txt,29.89,328.78999999999996
17548173,10/20/2012,1280.85,941-82-2136,904-86-6711,GB93UZRN61415520236090,Karenhaven,GA,67765,Karenhaven,GA,67765,Shaw and Sons,7192 Jessica Inlet Apt. 960,"Conrad, Smith and Watkins",83986 Potter Ford Suite 216,invoice_155.pdf0.txt,128.085,1408.935
48239873,09/19/2016,88.65,998-98-2544,985-88-6753,GB88SIVN15952505043461,Lake Anthonyhaven,NJ,50494,Lake Anthonyhaven,NJ,50494,Taylor-Robertson,330 Stephanie Circle,Briggs Inc,844 Walker Plains Suite 871,invoice_155_color_B_248.pdf0.txt,8.865,97.515
16581981,07/26/2016,202.35,921-84-3806,921-84-3388,GB67JWCS29906137954735,East Emily,IL,26489,East Emily,IL,26489,Barber LLC,9294 Tina Plains,"Case, Wagner and Johnson",2308 Sarah Island,invoice_156.pdf0.txt,20.235,222.58499999999998
22323078,05/11/2016,119.93,907-71-5941,941-90-7144,GB27FEMM49504830524204,South Christopherburgh,DE,05258,South Christopherburgh,DE,05258,Lopez PLC,0952 Kristi Points Suite 921,Hernandez LLC,27970 Joseph Ranch,invoice_156_color_B_250.pdf0.txt,11.993000000000002,131.923
27188556,03/10/2019,16913.21,943-87-1893,936-98-2132,GB14GIRC85339920238877,South Carlamouth,TN,11722,South Carlamouth,TN,11722,Hicks and Sons,6468 Sandra Mountains Apt. 893,Washington and Sons,420 Jonathan Union Suite 057,invoice_157.pdf0.txt,1691.321,18604.531
71963176,01/31/2019,129.19,954-70-5482,960-90-7638,GB71GEES63663942802962,North Ryan,OH,99798,North Ryan,OH,99798,"Brown, Grant and Young",12218 Rogers Cliffs,Stewart Ltd,769 Michael Crossing,invoice_157_color_B_246.pdf0.txt,12.919,142.109
22537855,07/03/2013,9599.09,945-96-2248,961-85-8571,GB98FOPY29496953726939,Cainfort,WV,50923,Cainfort,WV,50923,"Barton, Garcia and Richards",3194 Brianna Path Suite 785,"Wilson, Wagner and Newman",7038 Burns Street,invoice_158.pdf0.txt,959.9090000000001,10558.999
41997527,02/02/2021,71.4,938-70-7366,936-77-3988,GB95XJQZ22238493620481,Whitemouth,IA,35581,Whitemouth,IA,35581,"Hernandez, Guzman and Lopez",373 Michael Prairie Suite 090,Cox LLC,65385 Stacy Cliffs Suite 513,invoice_158_color_B_243.pdf0.txt,7.140000000000001,78.54
99053443,06/04/2019,208.9,935-78-4545,911-94-2974,GB78QSZR27259773261475,APO ,AA,71589,APO ,AA,71589,"Chavez, Morton and Gonzales","PSC 9799, Box 3101","Walters, Cantu and Duran",9356 Burnett Rest Apt. 035,invoice_159.pdf0.txt,20.89,229.79000000000002
87433420,04/26/2015,635.37,904-91-3589,992-81-4882,GB61ISRR62084785140637,Lake Nancy,MN,06125,Lake Nancy,MN,06125,"James, Becker and Walters",214 Cole Groves Apt. 882,Rios PLC,1664 Oneill Circle,invoice_159_color_B_240.pdf0.txt,63.537000000000006,698.907
81153047,12/12/2020,184.72,924-73-0685,942-71-8958,GB43DZX021262972226499,Port Kenneth,NH,21117,Port Kenneth,NH,21117,"White, Watkins and Barton",0156 Hansen Way,"Sparks, Wang and West",663 Eric Green Suite 721,invoice_15_color_B_241.pdf0.txt,18.472,203.192
93356118,06/14/2013,8768.98,974-95-4763,976-82-9140,GB81XWKP43253048936289,Dennistown,MD,47477,Dennistown,MD,47477,Simon-Colon,05647 Oconnell Coves,"Robinson, Cannon and Ray",630 Alex Islands Suite 809,invoice_16.pdf0.txt,876.898,9645.877999999999
64218159,11/09/2013,58.79,951-85-6757,980-74-4827,GB84IGSP08278890356055,Leslieport,MS,04768,Leslieport,MS,04768,Price-Bishop,216 Christopher Inlet,"Mata, Pena and Avery",7006 Jill Tunnel Suite 463,invoice_160.pdf0.txt,5.8790000000000004,64.669
78190005,01/09/2016,3769.55,971-97-3695,903-74-1935,GB79ZQIE46612682783689,Fischerhaven,KY,01976,Fischerhaven,KY,01976,"Simmons, Jones and Jones",729 Stuart Junction Suite 293,Medina and Sons,449 Pedro Union,invoice_160_color_B_243.pdf0.txt,376.95500000000004,4146.505
29333870,03/06/2021,9.99,916-72-9081,981-84-1838,GB82D,Port Melissa,NY,40256,Port Melissa,NY,40256,Watson-Harris,2272 Elizabeth Rue,Castillo-Obrien,94800 Diane Via,invoice_161.pdf0.txt,0.9990000000000001,10.989
48757480,02/28/2021,245.71,929-85-7438,966-97-0354,GB24RZ0Y69539046154544,Lake Justin,MI,03175,Lake Justin,MI,03175,"Murray, Deleon and Larson",73921 John Stream,"Hogan, House and Braun",89304 Brian Course Suite 539,invoice_161_color_B_245.pdf0.txt,24.571,270.281
19832522,09/27/2016,69.92,943-81-2616,904-78-5257,GB76IRQX71544776249289,East Kathy,AK,60961,East Kathy,AK,60961,Cunningham-Richmond,2393 Katherine Vista Apt. 837,"Parks, Hardin and Hines",6911 Anderson Squares Apt. 618,invoice_162.pdf0.txt,6.992000000000001,76.912
70646996,12/04/2018,88.48,965-83-7485,967-83-0312,GB85DATC50901204220301,Juliashire,OH,64072,Juliashire,OH,64072,"Love, Smith and Harris",8034 Gabriella Key,Rogers Inc,2183 Adrian Glen,invoice_162_color_B_240.pdf0.txt,8.848,97.328
78984257,10/20/2019,27698.43,930-82-7616,938-81-5983,GB40ZQFP78280907,Burnston,NE,43142,Burnston,NE,43142,"Hernandez, Brown and Rodriguez",965 Kelly Rue Apt. 663,Petersen-Best,0532 Thomas Views,invoice_163.pdf0.txt,2769.8430000000003,30468.273
84408619,08/19/2019,5170.27,917-80-8445,931-83-1908,GB77CUHU67202355617607,Fordland,RI,78735,Fordland,RI,78735,Johnston and Sons,366 Ryan Locks Suite 196,Chang-Doyle,0933 Wolfe Plaza,invoice_163_color_B_249.pdf0.txt,517.027,5687.2970000000005
93769983,06/01/2019,26309.4,947-79-9964,900-85-9685,GB55CCPV37554454518615,New Lori,AK,11417,New Lori,AK,11417,"Brown, King and Henry",02006 Kim Via,"Jones, Swanson and Smith",2763 Stephanie Garden Suite 608,invoice_164.pdf0.txt,2630.9400000000005,28940.340000000004
52721574,04/13/2019,4749.97,918-90-3239,990-92-2412,GB74ZCME87766646211207,North Jesseview,ND,76590,North Jesseview,ND,76590,Young-Wilkinson,88051 Martin Street Apt. 011,Robertson Inc,2899 Debbie Camp,invoice_164_color_B_244.pdf0.txt,474.99700000000007,5224.967000000001
65428348,07/27/2017,610.98,945-81-8549,914-77-7181,GB34FPYD88234862125581,APO ,AA,15675,APO ,AA,15675,Perez Ltd,"PSC 1848, Box 8316",Diaz LLC,387 Anthony Garden,invoice_165.pdf0.txt,61.098000000000006,672.078
20527132,04/16/2018,1098.95,919-84-2973,935-78-9111,GB81QVVI10829940279192,Diazfurt,LA,29064,Diazfurt,LA,29064,Smith-Flores,5298 Wallace Lock Suite 625,"Roberts, Wilson and Galloway",87447 Steven Parkways Suite 021,invoice_165_color_B_247.pdf0.txt,109.89500000000001,1208.845
57114004,03/20/2012,13.47,943-81-9821,956-83-1183,GB73KBWT75185699279775,West Samantha,KS,31457,West Samantha,KS,31457,Parker-Gonzalez,702 Hill Lake Suite 129,"Gardner, Hernandez and Hart","PSC 7928, Box 7446",invoice_166.pdf0.txt,1.3470000000000002,14.817
35494837,04/02/2019,87.22,931-94-3068,992-85-8131,GB56QACY43932160774116,Johnland,AR,54234,Johnland,AR,54234,Smith-Peterson,4828 Daniel Manor Suite 601,Cabrera Ltd,05349 Garcia Groves,invoice_166_color_B_247.pdf0.txt,8.722,95.942
76588527,11/21/2018,679.96,991-79-5422,982-95-3864,GB27XROJ22,North Kristi,WA,43365,North Kristi,WA,43365,Oliver and Sons,49905 Anthony Loaf,Kirby-Charles,4159 Brown Valley Apt. 572,invoice_167.pdf0.txt,67.99600000000001,747.956
85736423,10/06/2019,1964.82,941-94-2601,982-73-3467,GB67VUSS69448922023728,Wallton,MT,05913,Wallton,MT,05913,"Mcdowell, Marsh and Hall",713 Koch Expressway Suite 304,Flynn-Anderson,142 Amy Ports,invoice_167_color_B_251.pdf0.txt,196.482,2161.302
50368630,10/08/2018,33293.98,919-84-3991,980-96-4855,GB68RGWY69259946979217,Liubury,RI,60555,Liubury,RI,60555,"Dominguez, Hunt and Garcia",305 Burgess Plains,"Knight, Contreras and Roberts",2906 Sarah Tunnel Apt. 135,invoice_168.pdf0.txt,3329.3980000000006,36623.378000000004
16575103,07/03/2016,255.0,943-96-7870,946-95-3110,GB89DLGE94252454144602,East Thomasfort,KY,21525,East Thomasfort,KY,21525,Sheppard-Mendez,59701 Mendoza Manor Apt. 292,Charles-Garner,661 Mark Hills,invoice_168_color_B_246.pdf0.txt,25.5,280.5
84404809,09/11/2011,111.9,920-83-4326,922-72-7545,GB26SVMT24500832022977,Port Douglasview,ME,57524,Port Douglasview,ME,57524,Tucker-Wilson,692 Eric Parkway Suite 247,Bishop-Taylor,570 Evans Pine,invoice_169.pdf0.txt,11.190000000000001,123.09
14941401,07/28/2020,550.0,983-91-9987,950-70-7916,GB20XIFA80751355330570,Fordstad,NH,01103,Fordstad,NH,01103,Harris-Jones,32148 Ryan Stream,"Oconnor, Hubbard and Jackson",USNS Burns,invoice_169_color_B_253.pdf0.txt,55.0,605.0
95434324,10/16/2017,933.36,910-71-2736,917-72-9048,GB520HPZ44460592209057,Martinport,OH,48374,Martinport,OH,48374,Gross-Aguilar,629 Lindsey Gardens,Wood-Mccarty,99780 Santos Manor Suite 643,invoice_16_color_B_241.pdf0.txt,93.33600000000001,1026.696
77658002,01/21/2014,293.76,973-94-2620,968-84-7486,GB69HUXE82460947316450,Gregoryberg,NM,46284,Gregoryberg,NM,46284,"Mckenzie, Clay and Campos",76099 Bryan View Suite 318,Espinoza LLC,7698 Davis Freeway,invoice_17.pdf0.txt,29.376,323.13599999999997
40345107,04/02/2013,159.36,904-75-2423,933-91-1306,GB87WTNX68187420702306,Stephensborough,UT,28006,Stephensborough,UT,28006,Thomas-Mitchell,21128 Castillo Dale Suite 547,Roberts-Wolfe,20334 Anne Point Apt. 522,invoice_170.pdf0.txt,15.936000000000002,175.29600000000002
77725914,09/01/2018,812.56,930-76-0808,901-99-8186,GB95WMPC16489175429181,Lozanoburgh,HI,24111,Lozanoburgh,HI,24111,"Sims, Salinas and Tanner",6952 Stafford Rapid Suite 521,"Coleman, Mccoy and Cooper",90156 Amy Port Apt. 537,invoice_170_color_B_253.pdf0.txt,81.256,893.8159999999999
56014042,10/01/2014,59.5,953-87-6813,965-90-8517,GBO8KXQT19711661357354,Lake Kristinatown,ND,48049,Lake Kristinatown,ND,48049,Nichols-Barajas,3882 Stacy Ville Apt. 488,Mckay PLC,5542 Danielle Drive Suite 381,invoice_171.pdf0.txt,5.95,65.45
39190235,02/18/2019,2278.89,987-94-5026,958-95-0505,GB45JVBR10053464887315,South Felicia,ME,99390,South Felicia,ME,99390,"Rich, White and Ryan",75676 Kristy Rapids Apt. 052,"Mitchell, Knight and Hale",70707 Richard Curve Suite 884,invoice_171_color_B_241.pdf0.txt,227.889,2506.779
43453121,03/24/2021,182.78,987-98-5868,935-92-2626,GB530LRW11043792655355,Thomaschester,DC,43575,Thomaschester,DC,43575,Wise and Sons,83453 Burton Village,"Moran, Taylor and Myers",9311 Henry Walks,invoice_172.pdf0.txt,18.278000000000002,201.058
53989435,11/29/2013,16776.87,959-91-1985,934-83-9594,GB72MPLA40218951670741,Jacobshire,TX,47604,Jacobshire,TX,47604,Kennedy PLC,7568 Sara Falls Apt. 511,Ramirez and Sons,63838 Herman Ridges,invoice_172_color_B_254.pdf0.txt,1677.687,18454.557
38996645,02/16/2015,274.9,949-90-9756,981-94-9978,GB11ILRS63036524830415,Johnview,OH,74615,Johnview,OH,74615,Barnett-Hughes,970 Jacqueline Mountain Suite 464,Orr-Morales,Unit 9194 Box 2632,invoice_173.pdf0.txt,27.49,302.39
27484701,11/16/2017,5654.84,950-70-6656,950-88-1688,GB72ZCCA11270035116831,North Kennethstad,AZ,59088,North Kennethstad,AZ,59088,"Stevens, Wright and Wright",806 Taylor Circle Suite 942,Galloway PLC,06505 Mccarty Court,invoice_173_color_B_251.pdf0.txt,565.484,6220.3240000000005
26838088,05/16/2017,158.77,962-78-0347,910-92-0579,GB44YXUC66955506983383,Lake Matthew,WY,35612,Lake Matthew,WY,35612,Montoya PLC,57965 Roach Course Suite 288,Moss Inc,1678 Smith Pike,invoice_174.pdf0.txt,15.877000000000002,174.64700000000002
15685761,05/15/2017,13.47,949-99-0031,938-79-2257,GB87MEYL81682373700045,East Daniel,SC,97808,East Daniel,SC,97808,Clark Ltd,2333 Isabella Harbor,Cunningham-Williams,4819 Dawn Lodge Suite 973,invoice_174_color_B_240.pdf0.txt,1.3470000000000002,14.817
28753573,07/28/2012,59.97,937-77-3353,957-97-1966,GB890YRM56667359406013,East Matthew,MI,14088,East Matthew,MI,14088,Reynolds PLC,748 Bernard Park Apt. 046,"Gordon, Crawford and Jacobs",05731 Johnathan Plain Suite 384,invoice_175.pdf0.txt,5.997,65.967
96452603,03/12/2016,417.24,946-80-3429,951-91-6292,GB87HELM08059044991734,Johnsonton,ME,77345,Johnsonton,ME,77345,Summers-Bradley,4163 Christopher Parks Apt. 910,Ochoa and Sons,28650 Carter Lake Suite 474,invoice_175_color_B_253.pdf0.txt,41.724000000000004,458.964
55236311,10/21/2017,126.96,925-86-4526,919-75-1778,GB43XGPY43263353953673,West Carlos,TX,58783,West Carlos,TX,58783,Hill PLC,6031 Lynn Walks Apt. 242,Ward-Lindsey,1556 Davenport Greens Apt. 902,invoice_176.pdf0.txt,12.696,139.656
38794127,03/11/2013,314.31,905-96-5584,902-79-8374,GB42RSNX91054688096075,New Brianmouth,MN,82778,New Brianmouth,MN,82778,Cohen Ltd,021 Mccoy Trail Suite 944,Byrd-George,6504 Helen Stravenue,invoice_176_color_B_250.pdf0.txt,31.431,345.741
37535203,07/13/2015,432.5,916-83-8601,989-84-4547,GB301ICA043176037560423,Pattonborough,WI,65859,Pattonborough,WI,65859,Garcia-Burton,0340 Moran Port,Miranda-Nielsen,8668 Rangel Stravenue Suite 392,invoice_177.pdf0.txt,43.25,475.75
11764566,06/01/2018,88.86,952-95-8294,957-85-4508,GB95PID043304500567068,Kellyport,WY,63167,Kellyport,WY,63167,"Bernard, Lang and Guerra",8078 David Streets,Arnold Group,9485 Jacob Track,invoice_177_color_B_248.pdf0.txt,8.886000000000001,97.746
79434652,06/22/2013,210.11,905-94-4458,964-74-0577,GBO5FZSB29082242149094,Port Gloria,TN,84764,Port Gloria,TN,84764,Ware Group,879 Jones Haven Apt. 398,Keller Inc,801 Yolanda Gardens Apt. 613,invoice_178.pdf0.txt,21.011000000000003,231.121
29494035,04/09/2016,1989.92,942-81-5552,925-74-6630,GB15XXHZ27535082499956,Smithbury,TX,96585,Smithbury,TX,96585,"Ray, Diaz and Montes",98107 Myers Hill Suite 080,Kim-Mueller,2271 Erickson Port Suite 772,invoice_178_color_B_248.pdf0.txt,198.99200000000002,2188.9120000000003
15665127,11/03/2020,2132.51,928-81-0532,929-70-8255,GB59TOAH68983697464363,Greene LtdUSCGC LaneFPO ,AP,22594,Greene LtdUSCGC LaneFPO ,AP,22594,Greene Ltd,USCGC Lane,"Cruz, Martinez and Jones",406 Baker Street,invoice_179.pdf0.txt,213.25100000000003,2345.7610000000004
39338291,03/07/2017,250.0,937-83-5476,960-98-5053,GB66CTFLO4031775387975,APO ,AA,38273,APO ,AA,38273,Mcdonald LLC,"PSC 2994, Box 3599",Carey PLC,3063 Duncan Locks Suite 142,invoice_179_color_B_242.pdf0.txt,25.0,275.0
51661013,05/11/2021,180.0,901-98-8624,984-96-1074,GB77VPGW87361378022647,South Haley,SC,48238,South Haley,SC,48238,Rivas PLC,86762 Stephanie Dam,Walker PLC,7089 Lopez Rapids,invoice_17_color_B_242.pdf0.txt,18.0,198.0
97511742,04/07/2016,4314.93,957-87-4031,993-86-3706,GB49WFLF18981790361495,APO ,AE,78725,APO ,AE,78725,Decker PLC,"PSC 4781, Box 6245",Boyle Ltd,42517 Laurie Passage Suite 826,invoice_18.pdf0.txt,431.49300000000005,4746.423000000001
10541959,02/19/2017,26.14,939-92-6291,974-91-1402,GB35DSTQ64817325575579,West Tammy,TN,81798,West Tammy,TN,81798,Alvarez-Woods,7059 Bauer Squares Apt. 050,Smith-Haynes,11054 Adrian Stream,invoice_180.pdf0.txt,2.6140000000000003,28.754
74782862,02/17/2012,1514.0,988-76-2915,967-72-9938,GB57KWUS83875752576575,Sharonstad,MN,16054,Sharonstad,MN,16054,White Group,760 Rowe Passage Suite 175,"Chavez, Harrell and Parker",76796 Stephanie Burgs Suite 040,invoice_180_color_B_244.pdf0.txt,151.4,1665.4
